URL,Version,Status,OIDs,Name,Title,Description,Used
http://dvmd.de/fhir/CodeSystem/kdl,2026.1.0,active,"1.2.276.0.76.5.562",KDL,CodeSystem Klinische Dokumentenklassen-Liste 2026,"Die Klinische Dokumentenklassen-Liste (KDL) ist eine Entwicklung der anwendungsorientierten Forschung der DMI GmbH & Co. KG aus den Jahren 2013 – 2018 und basiert auf der Erfahrung aus der Indexierung von jährlich rund 4 Millionen Patientenakten mit 200 Millionen Dokumenten. Im Jahr 2018 ist die KDL für die Weiterentwicklung in den DVMD e. V. überführt wurden.  Als Ergebnis dieser umfassenden Praxiserfahrung von Dokumenttyp-Benennungen deutscher Krankenhäuser leistet die KDL einen wichtigen Beitrag zur semantischen Interoperabilität in der Gesundheits-IT: Sie ermöglicht das Klassieren, also die Zuordnung, interner Dokumenttyp-Benennungen der Einrichtungen zu den Bezeichnungen bei Stakeholdern - und schafft so die Basis für den digitalen Austausch. Zu den zahlreichen potenziellen Stakeholdern in der Kommunikation - bei der Informationen aus Patientenakten eine Rolle spielen - zählen unter anderem Leistungspartner in der Behandlungskette, Kostenträger, der Medizinische Dienst, Behörden und der Patient.  Die KDL ermöglicht eine einheitliche Bezeichnung der enorm vielfältigen Dokumententyp-Benennungen im täglichen Gebrauch. Sie stellt den Kern von Dokumententypen in einer medizinischen Einrichtung dar. Basis für die Liste sind die - von zwischenzeitlich über 300 Krankenhäusern aller Versorgungsstufen - vorhandenen Benennungen von Dokumenten (Bezeichnungen der papierbasierten und elektronischen Dokumentation) in einer Patientenakte.","ConceptMap/kdl-ihe-typecode,ValueSet/kdl,ValueSet/kdl-all,ConceptMap/kdl-ihe-classcode"
http://terminology.hl7.org/CodeSystem/v3-NullFlavor,4.0.0,active,"2.16.840.1.113883.5.1008",NullFlavor,NullFlavor,"A collection of codes specifying why a valid value is not present.","ConceptMap/kdl-ihe-typecode,ConceptMap/kdl-ihe-classcode"
